year,team0,team1,region,round,winner,pts_team0,ptspg_team0,fgm_team0,fga_team0,fgp_team0,3pm_team0,3pa_team0,3pp_team0,ftm_team0,fta_team0,ftp_team0,orb_team0,orbpg_team0,drb_team0,drbpg_team0,reb_team0,rebpg_team0,ast_team0,astpg_team0,stl_team0,stlpg_team0,blk_team0,blkpg_team0,tov_team0,tovpg_team0,pf_team0,pfpg_team0,seed_team0,wins_team0,losses_team0,winp_team0,cwins_team0,closses_team0,cwinp_team0,pts_team1,ptspg_team1,fgm_team1,fga_team1,fgp_team1,3pm_team1,3pa_team1,3pp_team1,ftm_team1,fta_team1,ftp_team1,orb_team1,orbpg_team1,drb_team1,drbpg_team1,reb_team1,rebpg_team1,ast_team1,astpg_team1,stl_team1,stlpg_team1,blk_team1,blkpg_team1,tov_team1,tovpg_team1,pf_team1,pfpg_team1,seed_team1,wins_team1,losses_team1,winp_team1,cwins_team1,closses_team1,cwinp_team1,pts_diff,ptspg_diff,fgm_diff,fga_diff,fgp_diff,3pm_diff,3pa_diff,3pp_diff,ftm_diff,fta_diff,ftp_diff,orb_diff,orbpg_diff,drb_diff,drbpg_diff,reb_diff,rebpg_diff,ast_diff,astpg_diff,stl_diff,stlpg_diff,blk_diff,blkpg_diff,tov_diff,tovpg_diff,pf_diff,pfpg_diff,seed_diff,wins_diff,losses_diff,winp_diff,cwins_diff,closses_diff,cwinp_diff
2015,Gonzaga,Iowa,South Regional,2,0,2690.0,79.118,973.0,1856.0,0.524,242.0,593.0,0.408,502.0,725.0,0.692,320.0,9.412,908.0,26.706,1228.0,36.118,561.0,16.5,211.0,6.206,114.0,3.353,359.0,10.559,580.0,17.059,2.0,32.0,2.0,0.941,17.0,1.0,0.944,2221.0,69.406,758.0,1776.0,0.427,181.0,545.0,0.332,524.0,703.0,0.745,378.0,11.812,792.0,24.75,1170.0,36.562,460.0,14.375,211.0,6.594,150.0,4.688,360.0,11.25,508.0,15.875,7.0,21.0,11.0,0.656,12.0,6.0,0.667,469.0,9.711999999999989,215.0,80.0,0.09700000000000003,61.0,48.0,0.07599999999999996,-22.0,22.0,-0.05300000000000005,-58.0,-2.3999999999999986,116.0,1.9559999999999995,58.0,-0.4439999999999955,101.0,2.125,0.0,-0.3879999999999999,-36.0,-1.3349999999999995,-1.0,-0.6910000000000007,72.0,1.184000000000001,-5.0,11.0,-9.0,0.2849999999999999,5.0,-5.0,0.2769999999999999
2015,Duke,Utah,South Regional,3,0,2660.0,80.606,944.0,1880.0,0.502,250.0,648.0,0.386,522.0,755.0,0.691,383.0,11.606,813.0,24.636,1196.0,36.242,512.0,15.515,237.0,7.182,124.0,3.758,371.0,11.242,528.0,16.0,1.0,29.0,4.0,0.879,15.0,3.0,0.833,2307.0,72.094,788.0,1624.0,0.485,247.0,611.0,0.404,484.0,692.0,0.699,276.0,8.625,795.0,24.844,1071.0,33.469,458.0,14.312,190.0,5.938,161.0,5.031,366.0,11.438,534.0,16.688,5.0,25.0,7.0,0.781,13.0,5.0,0.722,353.0,8.512,156.0,256.0,0.017000000000000015,3.0,37.0,-0.018000000000000016,38.0,63.0,-0.008000000000000007,107.0,2.981,18.0,-0.20800000000000196,125.0,2.772999999999996,54.0,1.2030000000000012,47.0,1.2440000000000007,-37.0,-1.2729999999999997,5.0,-0.19599999999999973,-6.0,-0.6879999999999988,-4.0,4.0,-3.0,0.09799999999999998,2.0,-2.0,0.11099999999999999
2015,Gonzaga,UCLA,South Regional,3,0,2690.0,79.118,973.0,1856.0,0.524,242.0,593.0,0.408,502.0,725.0,0.692,320.0,9.412,908.0,26.706,1228.0,36.118,561.0,16.5,211.0,6.206,114.0,3.353,359.0,10.559,580.0,17.059,2.0,32.0,2.0,0.941,17.0,1.0,0.944,2376.0,72.0,849.0,1927.0,0.441,205.0,564.0,0.363,473.0,700.0,0.676,373.0,11.303,828.0,25.091,1201.0,36.394,459.0,13.909,226.0,6.848,123.0,3.727,392.0,11.879,590.0,17.879,11.0,21.0,12.0,0.636,11.0,7.0,0.611,314.0,7.117999999999995,124.0,-71.0,0.08300000000000002,37.0,29.0,0.044999999999999984,29.0,25.0,0.015999999999999903,-53.0,-1.891,80.0,1.6149999999999984,27.0,-0.27599999999999625,102.0,2.5909999999999993,-15.0,-0.6419999999999995,-9.0,-0.37399999999999967,-33.0,-1.3200000000000003,-10.0,-0.8200000000000003,-9.0,11.0,-10.0,0.30499999999999994,6.0,-6.0,0.33299999999999996
2015,Duke,Gonzaga,South Regional,4,0,2660.0,80.606,944.0,1880.0,0.502,250.0,648.0,0.386,522.0,755.0,0.691,383.0,11.606,813.0,24.636,1196.0,36.242,512.0,15.515,237.0,7.182,124.0,3.758,371.0,11.242,528.0,16.0,1.0,29.0,4.0,0.879,15.0,3.0,0.833,2690.0,79.118,973.0,1856.0,0.524,242.0,593.0,0.408,502.0,725.0,0.692,320.0,9.412,908.0,26.706,1228.0,36.118,561.0,16.5,211.0,6.206,114.0,3.353,359.0,10.559,580.0,17.059,2.0,32.0,2.0,0.941,17.0,1.0,0.944,-30.0,1.4879999999999995,-29.0,24.0,-0.02200000000000002,8.0,55.0,-0.021999999999999964,20.0,30.0,-0.0010000000000000009,63.0,2.193999999999999,-95.0,-2.0700000000000003,-32.0,0.12399999999999523,-49.0,-0.9849999999999994,26.0,0.976,10.0,0.4049999999999998,12.0,0.6830000000000016,-52.0,-1.059000000000001,-1.0,-3.0,2.0,-0.061999999999999944,-2.0,2.0,-0.11099999999999999
2015,Kentucky,Wisconsin,none,5,1,2547.0,74.912,883.0,1884.0,0.469,185.0,529.0,0.35,596.0,825.0,0.722,414.0,12.176,833.0,24.5,1247.0,36.676,500.0,14.706,223.0,6.559,234.0,6.882,364.0,10.706,579.0,17.029,1.0,33.0,1.0,0.971,18.0,0.0,1.0,2444.0,71.882,860.0,1793.0,0.48,237.0,663.0,0.357,487.0,638.0,0.763,302.0,8.882,788.0,23.176,1090.0,32.059,432.0,12.706,154.0,4.529,119.0,3.5,251.0,7.382,409.0,12.029,1.0,32.0,2.0,0.941,16.0,2.0,0.889,103.0,3.030000000000001,23.0,91.0,-0.01100000000000001,-52.0,-134.0,-0.007000000000000006,109.0,187.0,-0.041000000000000036,112.0,3.2940000000000005,45.0,1.3240000000000016,157.0,4.617000000000004,68.0,2.0,69.0,2.0300000000000002,115.0,3.3819999999999997,113.0,3.324,170.0,5.0,0.0,1.0,-1.0,0.030000000000000027,2.0,-2.0,0.11099999999999999
2015,Duke,Michigan State,none,5,0,2660.0,80.606,944.0,1880.0,0.502,250.0,648.0,0.386,522.0,755.0,0.691,383.0,11.606,813.0,24.636,1196.0,36.242,512.0,15.515,237.0,7.182,124.0,3.758,371.0,11.242,528.0,16.0,1.0,29.0,4.0,0.879,15.0,3.0,0.833,2444.0,71.882,901.0,1912.0,0.471,256.0,663.0,0.386,386.0,610.0,0.633,364.0,10.706,861.0,25.324,1225.0,36.029,582.0,17.118,181.0,5.324,155.0,4.559,395.0,11.618,630.0,18.529,7.0,26.0,8.0,0.765,12.0,6.0,0.667,216.0,8.72399999999999,43.0,-32.0,0.031000000000000028,-6.0,-15.0,0.0,136.0,145.0,0.05799999999999994,19.0,0.9000000000000004,-48.0,-0.6880000000000024,-29.0,0.21299999999999386,-70.0,-1.602999999999998,56.0,1.8580000000000005,-31.0,-0.8010000000000002,-24.0,-0.37599999999999945,-102.0,-2.529,-6.0,3.0,-4.0,0.11399999999999999,3.0,-3.0,0.16599999999999993
2015,Duke,Wisconsin,none,6,0,2660.0,80.606,944.0,1880.0,0.502,250.0,648.0,0.386,522.0,755.0,0.691,383.0,11.606,813.0,24.636,1196.0,36.242,512.0,15.515,237.0,7.182,124.0,3.758,371.0,11.242,528.0,16.0,1.0,29.0,4.0,0.879,15.0,3.0,0.833,2444.0,71.882,860.0,1793.0,0.48,237.0,663.0,0.357,487.0,638.0,0.763,302.0,8.882,788.0,23.176,1090.0,32.059,432.0,12.706,154.0,4.529,119.0,3.5,251.0,7.382,409.0,12.029,1.0,32.0,2.0,0.941,16.0,2.0,0.889,216.0,8.72399999999999,84.0,87.0,0.02200000000000002,13.0,-15.0,0.029000000000000026,35.0,117.0,-0.07200000000000006,81.0,2.724,25.0,1.4600000000000009,106.0,4.183,80.0,2.809000000000001,83.0,2.6530000000000005,5.0,0.258,120.0,3.860000000000001,119.0,3.971,0.0,-3.0,2.0,-0.061999999999999944,-1.0,1.0,-0.05600000000000005
2016,Vanderbilt,Wichita State,none,0,1,2456.0,76.75,841.0,1826.0,0.461,270.0,695.0,0.388,504.0,721.0,0.699,282.0,8.812,907.0,28.344,1189.0,37.156,478.0,14.938,138.0,4.312,177.0,5.531,374.0,11.688,610.0,19.062,11.0,18.0,14.0,0.562,11.0,7.0,0.611,2343.0,73.219,801.0,1846.0,0.434,234.0,710.0,0.33,507.0,710.0,0.714,357.0,11.156,807.0,25.219,1164.0,36.375,460.0,14.375,231.0,7.219,118.0,3.688,319.0,9.969,644.0,20.125,11.0,26.0,6.0,0.812,16.0,2.0,0.889,113.0,3.531000000000006,40.0,-20.0,0.027000000000000024,36.0,-15.0,0.057999999999999996,-3.0,11.0,-0.015000000000000013,-75.0,-2.344000000000001,100.0,3.125,25.0,0.7809999999999988,18.0,0.5630000000000006,-93.0,-2.907,59.0,1.8429999999999995,55.0,1.7190000000000012,-34.0,-1.0629999999999988,0.0,-8.0,8.0,-0.25,-5.0,5.0,-0.278
2016,Fairleigh Dickinson,Florida Gulf Coast,none,0,1,2493.0,77.906,906.0,1959.0,0.462,230.0,634.0,0.363,451.0,645.0,0.699,320.0,10.0,714.0,22.312,1034.0,32.312,456.0,14.25,241.0,7.531,86.0,2.688,414.0,12.938,695.0,21.719,16.0,17.0,15.0,0.531,11.0,7.0,0.611,2540.0,76.97,949.0,1991.0,0.477,176.0,493.0,0.357,466.0,720.0,0.647,366.0,11.091,904.0,27.394,1270.0,38.485,446.0,13.515,218.0,6.606,132.0,4.0,404.0,12.242,637.0,19.303,16.0,21.0,12.0,0.636,8.0,6.0,0.571,-47.0,0.936000000000007,-43.0,-32.0,-0.014999999999999958,54.0,141.0,0.006000000000000005,-15.0,-75.0,0.051999999999999935,-46.0,-1.0909999999999993,-190.0,-5.081999999999997,-236.0,-6.173000000000002,10.0,0.7349999999999994,23.0,0.9249999999999998,-46.0,-1.3119999999999998,10.0,0.6959999999999997,58.0,2.4160000000000004,0.0,-4.0,3.0,-0.10499999999999998,3.0,1.0,0.040000000000000036
2016,Holy Cross,Southern,none,0,0,2156.0,65.333,737.0,1784.0,0.413,236.0,721.0,0.327,446.0,644.0,0.693,250.0,7.576,709.0,21.485,959.0,29.061,459.0,13.909,213.0,6.455,83.0,2.515,361.0,10.939,555.0,16.818,16.0,14.0,19.0,0.424,5.0,13.0,0.278,2479.0,72.912,887.0,1990.0,0.446,208.0,590.0,0.353,497.0,743.0,0.669,334.0,9.824,838.0,24.647,1172.0,34.471,372.0,10.941,254.0,7.471,121.0,3.559,383.0,11.265,660.0,19.412,16.0,22.0,12.0,0.647,11.0,7.0,0.611,-323.0,-7.579000000000008,-150.0,-206.0,-0.03300000000000003,28.0,131.0,-0.025999999999999968,-51.0,-99.0,0.02399999999999991,-84.0,-2.248,-129.0,-3.161999999999999,-213.0,-5.409999999999997,87.0,2.968,-41.0,-1.016,-38.0,-1.044,-22.0,-0.3260000000000005,-105.0,-2.5939999999999976,0.0,-8.0,7.0,-0.22300000000000003,-6.0,6.0,-0.33299999999999996
2016,Michigan,Tulsa,none,0,0,2526.0,74.294,898.0,1926.0,0.466,326.0,849.0,0.384,404.0,548.0,0.737,252.0,7.412,801.0,23.559,1053.0,30.971,509.0,14.971,188.0,5.529,74.0,2.176,332.0,9.765,530.0,15.588,11.0,22.0,12.0,0.647,10.0,8.0,0.556,2294.0,74.0,796.0,1793.0,0.444,216.0,656.0,0.329,486.0,717.0,0.678,297.0,9.581,754.0,24.323,1051.0,33.903,425.0,13.71,211.0,6.806,83.0,2.677,336.0,10.839,548.0,17.677,11.0,20.0,11.0,0.645,12.0,6.0,0.667,232.0,0.29399999999999693,102.0,133.0,0.02200000000000002,110.0,193.0,0.05499999999999999,-82.0,-169.0,0.05899999999999994,-45.0,-2.1689999999999996,47.0,-0.7639999999999993,2.0,-2.9319999999999986,84.0,1.2609999999999992,-23.0,-1.2770000000000001,-9.0,-0.5009999999999999,-4.0,-1.0739999999999998,-18.0,-2.0890000000000004,0.0,2.0,1.0,0.0020000000000000018,-2.0,2.0,-0.11099999999999999
2016,Virginia,Hampton,Midwest Regional,1,0,2322.0,70.364,849.0,1743.0,0.487,198.0,489.0,0.405,426.0,565.0,0.754,276.0,8.364,724.0,21.939,1000.0,30.303,473.0,14.333,181.0,5.485,97.0,2.939,312.0,9.455,540.0,16.364,1.0,25.0,8.0,0.758,13.0,5.0,0.722,2318.0,74.774,793.0,1911.0,0.415,203.0,659.0,0.308,529.0,805.0,0.657,420.0,13.548,840.0,27.097,1260.0,40.645,377.0,12.161,168.0,5.419,117.0,3.774,433.0,13.968,638.0,20.581,16.0,21.0,10.0,0.677,13.0,3.0,0.812,4.0,-4.409999999999997,56.0,-168.0,0.07200000000000001,-5.0,-170.0,0.09700000000000003,-103.0,-240.0,0.09699999999999998,-144.0,-5.183999999999999,-116.0,-5.158000000000001,-260.0,-10.342000000000002,96.0,2.1720000000000006,13.0,0.06600000000000072,-20.0,-0.835,-121.0,-4.513,-98.0,-4.216999999999999,-15.0,4.0,-2.0,0.08099999999999996,0.0,2.0,-0.09000000000000008
2016,Texas Tech,Butler,Midwest Regional,1,1,2244.0,72.387,760.0,1700.0,0.447,178.0,516.0,0.345,546.0,732.0,0.746,297.0,9.581,730.0,23.548,1027.0,33.129,404.0,13.032,182.0,5.871,130.0,4.194,371.0,11.968,573.0,18.484,8.0,18.0,13.0,0.581,9.0,9.0,0.5,2498.0,80.581,868.0,1864.0,0.466,220.0,569.0,0.387,542.0,741.0,0.731,330.0,10.645,754.0,24.323,1084.0,34.968,445.0,14.355,210.0,6.774,104.0,3.355,317.0,10.226,615.0,19.839,9.0,22.0,9.0,0.71,10.0,8.0,0.556,-254.0,-8.194000000000003,-108.0,-164.0,-0.019000000000000017,-42.0,-53.0,-0.04200000000000004,4.0,-9.0,0.015000000000000013,-33.0,-1.064,-24.0,-0.7750000000000021,-57.0,-1.8390000000000057,-41.0,-1.3230000000000004,-28.0,-0.9029999999999996,26.0,0.839,54.0,1.741999999999999,-42.0,-1.3549999999999969,-1.0,-4.0,4.0,-0.129,-1.0,1.0,-0.05600000000000005
2016,Purdue,Little Rock,Midwest Regional,1,1,2643.0,77.735,934.0,1980.0,0.472,259.0,703.0,0.368,516.0,695.0,0.742,365.0,10.735,982.0,28.882,1347.0,39.618,598.0,17.588,145.0,4.265,158.0,4.647,406.0,11.941,584.0,17.176,5.0,25.0,9.0,0.735,12.0,6.0,0.667,2341.0,70.939,836.0,1827.0,0.458,249.0,641.0,0.388,420.0,572.0,0.734,285.0,8.636,791.0,23.97,1076.0,32.606,433.0,13.121,216.0,6.545,105.0,3.182,347.0,10.515,601.0,18.212,12.0,30.0,3.0,0.909,17.0,3.0,0.85,302.0,6.7960000000000065,98.0,153.0,0.013999999999999957,10.0,62.0,-0.020000000000000018,96.0,123.0,0.008000000000000007,80.0,2.099,191.0,4.912000000000003,271.0,7.0120000000000005,165.0,4.4670000000000005,-71.0,-2.2800000000000002,53.0,1.4650000000000003,59.0,1.4260000000000002,-17.0,-1.0360000000000014,-7.0,-5.0,6.0,-0.17400000000000004,-5.0,3.0,-0.18299999999999994
2016,Iowa State,Iona,Midwest Regional,1,0,2619.0,81.844,998.0,1990.0,0.502,265.0,697.0,0.38,358.0,507.0,0.706,278.0,8.688,837.0,26.156,1115.0,34.844,529.0,16.531,197.0,6.156,135.0,4.219,370.0,11.562,496.0,15.5,4.0,21.0,11.0,0.656,10.0,8.0,0.556,2547.0,79.594,888.0,1947.0,0.456,320.0,860.0,0.372,451.0,633.0,0.712,321.0,10.031,814.0,25.438,1135.0,35.469,539.0,16.844,242.0,7.562,132.0,4.125,409.0,12.781,622.0,19.438,13.0,22.0,10.0,0.688,16.0,4.0,0.8,72.0,2.25,110.0,43.0,0.045999999999999985,-55.0,-163.0,0.008000000000000007,-93.0,-126.0,-0.006000000000000005,-43.0,-1.343,23.0,0.718,-20.0,-0.625,-10.0,-0.3130000000000024,-45.0,-1.4060000000000006,3.0,0.0940000000000003,-39.0,-1.2190000000000012,-126.0,-3.937999999999999,-9.0,-1.0,1.0,-0.03199999999999992,-6.0,4.0,-0.244
2016,Seton Hall,Gonzaga,Midwest Regional,1,1,2470.0,74.848,872.0,1937.0,0.45,202.0,573.0,0.353,524.0,787.0,0.666,409.0,12.394,886.0,26.848,1295.0,39.242,447.0,13.545,240.0,7.273,154.0,4.667,457.0,13.848,616.0,18.667,6.0,24.0,9.0,0.727,12.0,6.0,0.667,2630.0,79.697,929.0,1910.0,0.486,258.0,682.0,0.378,514.0,676.0,0.76,322.0,9.758,928.0,28.121,1250.0,37.879,458.0,13.879,167.0,5.061,98.0,2.97,372.0,11.273,577.0,17.485,11.0,28.0,5.0,0.848,15.0,3.0,0.833,-160.0,-4.849000000000004,-57.0,27.0,-0.035999999999999976,-56.0,-109.0,-0.025000000000000022,10.0,111.0,-0.09399999999999997,87.0,2.636000000000001,-42.0,-1.2729999999999997,45.0,1.3629999999999995,-11.0,-0.33399999999999963,73.0,2.2119999999999997,56.0,1.6969999999999996,85.0,2.575000000000001,39.0,1.1820000000000022,-5.0,-4.0,4.0,-0.121,-3.0,3.0,-0.16599999999999993
2016,Utah,Fresno State,Midwest Regional,1,0,2639.0,77.618,928.0,1898.0,0.489,259.0,713.0,0.363,524.0,734.0,0.714,316.0,9.294,919.0,27.029,1235.0,36.324,532.0,15.647,183.0,5.382,145.0,4.265,418.0,12.294,524.0,15.412,3.0,25.0,9.0,0.735,13.0,5.0,0.722,2561.0,75.324,900.0,2073.0,0.434,212.0,620.0,0.342,549.0,793.0,0.692,382.0,11.235,859.0,25.265,1241.0,36.5,458.0,13.471,280.0,8.235,135.0,3.971,363.0,10.676,741.0,21.794,14.0,25.0,9.0,0.735,13.0,5.0,0.722,78.0,2.293999999999997,28.0,-175.0,0.05499999999999999,47.0,93.0,0.020999999999999963,-25.0,-59.0,0.02200000000000002,-66.0,-1.940999999999999,60.0,1.7639999999999993,-6.0,-0.17600000000000193,74.0,2.176,-97.0,-2.8529999999999998,10.0,0.2939999999999996,55.0,1.6180000000000003,-217.0,-6.382,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,Dayton,Syracuse,Midwest Regional,1,1,2342.0,73.188,818.0,1780.0,0.46,215.0,620.0,0.347,491.0,730.0,0.673,298.0,9.312,905.0,28.281,1203.0,37.594,470.0,14.688,189.0,5.906,142.0,4.438,417.0,13.031,610.0,19.062,7.0,24.0,8.0,0.75,14.0,4.0,0.778,2247.0,70.219,766.0,1796.0,0.427,280.0,776.0,0.361,435.0,637.0,0.683,347.0,10.844,735.0,22.969,1082.0,33.812,450.0,14.062,259.0,8.094,129.0,4.031,386.0,12.062,530.0,16.562,10.0,21.0,11.0,0.656,9.0,9.0,0.5,95.0,2.9690000000000083,52.0,-16.0,0.03300000000000003,-65.0,-156.0,-0.014000000000000012,56.0,93.0,-0.010000000000000009,-49.0,-1.532,170.0,5.311999999999998,121.0,3.7820000000000036,20.0,0.6260000000000012,-70.0,-2.1879999999999997,13.0,0.40700000000000003,31.0,0.9690000000000012,80.0,2.5,-3.0,3.0,-3.0,0.09399999999999997,5.0,-5.0,0.278
2016,Michigan State,Middle Tennessee State,Midwest Regional,1,1,2712.0,79.765,979.0,2024.0,0.484,310.0,715.0,0.434,444.0,608.0,0.73,400.0,11.765,987.0,29.029,1387.0,40.794,699.0,20.559,150.0,4.412,175.0,5.147,402.0,11.824,649.0,19.088,2.0,28.0,6.0,0.824,13.0,5.0,0.722,2399.0,72.697,857.0,1902.0,0.451,260.0,673.0,0.386,425.0,689.0,0.617,318.0,9.636,857.0,25.97,1175.0,35.606,431.0,13.061,205.0,6.212,116.0,3.515,400.0,12.121,672.0,20.364,15.0,25.0,8.0,0.758,13.0,5.0,0.722,313.0,7.067999999999998,122.0,122.0,0.032999999999999974,50.0,42.0,0.04799999999999999,19.0,-81.0,0.11299999999999999,82.0,2.1290000000000013,130.0,3.059000000000001,212.0,5.187999999999995,268.0,7.498000000000001,-55.0,-1.7999999999999998,59.0,1.6320000000000001,2.0,-0.2970000000000006,-23.0,-1.2759999999999998,-13.0,3.0,-2.0,0.06599999999999995,0.0,0.0,0.0
2016,Virginia,Butler,Midwest Regional,2,0,2322.0,70.364,849.0,1743.0,0.487,198.0,489.0,0.405,426.0,565.0,0.754,276.0,8.364,724.0,21.939,1000.0,30.303,473.0,14.333,181.0,5.485,97.0,2.939,312.0,9.455,540.0,16.364,1.0,25.0,8.0,0.758,13.0,5.0,0.722,2498.0,80.581,868.0,1864.0,0.466,220.0,569.0,0.387,542.0,741.0,0.731,330.0,10.645,754.0,24.323,1084.0,34.968,445.0,14.355,210.0,6.774,104.0,3.355,317.0,10.226,615.0,19.839,9.0,22.0,9.0,0.71,10.0,8.0,0.556,-176.0,-10.216999999999999,-19.0,-121.0,0.020999999999999963,-22.0,-80.0,0.018000000000000016,-116.0,-176.0,0.02300000000000002,-54.0,-2.280999999999999,-30.0,-2.3840000000000003,-84.0,-4.665000000000003,28.0,-0.02200000000000024,-29.0,-1.2889999999999997,-7.0,-0.4159999999999999,-5.0,-0.7710000000000008,-75.0,-3.474999999999998,-8.0,3.0,-1.0,0.04800000000000004,3.0,-3.0,0.16599999999999993
2016,Iowa State,Little Rock,Midwest Regional,2,0,2619.0,81.844,998.0,1990.0,0.502,265.0,697.0,0.38,358.0,507.0,0.706,278.0,8.688,837.0,26.156,1115.0,34.844,529.0,16.531,197.0,6.156,135.0,4.219,370.0,11.562,496.0,15.5,4.0,21.0,11.0,0.656,10.0,8.0,0.556,2341.0,70.939,836.0,1827.0,0.458,249.0,641.0,0.388,420.0,572.0,0.734,285.0,8.636,791.0,23.97,1076.0,32.606,433.0,13.121,216.0,6.545,105.0,3.182,347.0,10.515,601.0,18.212,12.0,30.0,3.0,0.909,17.0,3.0,0.85,278.0,10.905000000000001,162.0,163.0,0.043999999999999984,16.0,56.0,-0.008000000000000007,-62.0,-65.0,-0.028000000000000025,-7.0,0.05200000000000138,46.0,2.186,39.0,2.2379999999999995,96.0,3.4099999999999984,-19.0,-0.38900000000000023,30.0,1.0370000000000004,23.0,1.0469999999999988,-105.0,-2.7119999999999997,-8.0,-9.0,8.0,-0.253,-7.0,5.0,-0.29399999999999993
2016,Utah,Gonzaga,Midwest Regional,2,1,2639.0,77.618,928.0,1898.0,0.489,259.0,713.0,0.363,524.0,734.0,0.714,316.0,9.294,919.0,27.029,1235.0,36.324,532.0,15.647,183.0,5.382,145.0,4.265,418.0,12.294,524.0,15.412,3.0,25.0,9.0,0.735,13.0,5.0,0.722,2630.0,79.697,929.0,1910.0,0.486,258.0,682.0,0.378,514.0,676.0,0.76,322.0,9.758,928.0,28.121,1250.0,37.879,458.0,13.879,167.0,5.061,98.0,2.97,372.0,11.273,577.0,17.485,11.0,28.0,5.0,0.848,15.0,3.0,0.833,9.0,-2.0790000000000077,-1.0,-12.0,0.0030000000000000027,1.0,31.0,-0.015000000000000013,10.0,58.0,-0.04600000000000004,-6.0,-0.46399999999999864,-9.0,-1.0919999999999987,-15.0,-1.5549999999999997,74.0,1.7680000000000007,16.0,0.32099999999999973,47.0,1.2949999999999995,46.0,1.0210000000000008,-53.0,-2.0729999999999986,-8.0,-3.0,4.0,-0.11299999999999999,-2.0,2.0,-0.11099999999999999
2016,Syracuse,Middle Tennessee State,Midwest Regional,2,0,2247.0,70.219,766.0,1796.0,0.427,280.0,776.0,0.361,435.0,637.0,0.683,347.0,10.844,735.0,22.969,1082.0,33.812,450.0,14.062,259.0,8.094,129.0,4.031,386.0,12.062,530.0,16.562,10.0,21.0,11.0,0.656,9.0,9.0,0.5,2399.0,72.697,857.0,1902.0,0.451,260.0,673.0,0.386,425.0,689.0,0.617,318.0,9.636,857.0,25.97,1175.0,35.606,431.0,13.061,205.0,6.212,116.0,3.515,400.0,12.121,672.0,20.364,15.0,25.0,8.0,0.758,13.0,5.0,0.722,-152.0,-2.4780000000000086,-91.0,-106.0,-0.02400000000000002,20.0,103.0,-0.025000000000000022,10.0,-52.0,0.06600000000000006,29.0,1.2080000000000002,-122.0,-3.0009999999999977,-93.0,-1.794000000000004,19.0,1.0009999999999994,54.0,1.8819999999999997,13.0,0.5159999999999996,-14.0,-0.05900000000000105,-142.0,-3.8019999999999996,-5.0,-4.0,3.0,-0.10199999999999998,-4.0,4.0,-0.22199999999999998
2016,Virginia,Iowa State,Midwest Regional,3,0,2322.0,70.364,849.0,1743.0,0.487,198.0,489.0,0.405,426.0,565.0,0.754,276.0,8.364,724.0,21.939,1000.0,30.303,473.0,14.333,181.0,5.485,97.0,2.939,312.0,9.455,540.0,16.364,1.0,25.0,8.0,0.758,13.0,5.0,0.722,2619.0,81.844,998.0,1990.0,0.502,265.0,697.0,0.38,358.0,507.0,0.706,278.0,8.688,837.0,26.156,1115.0,34.844,529.0,16.531,197.0,6.156,135.0,4.219,370.0,11.562,496.0,15.5,4.0,21.0,11.0,0.656,10.0,8.0,0.556,-297.0,-11.47999999999999,-149.0,-247.0,-0.015000000000000013,-67.0,-208.0,0.025000000000000022,68.0,58.0,0.04800000000000004,-2.0,-0.32399999999999984,-113.0,-4.216999999999999,-115.0,-4.541,-56.0,-2.1979999999999986,-16.0,-0.6709999999999994,-38.0,-1.2800000000000002,-58.0,-2.1069999999999993,44.0,0.8640000000000008,-3.0,4.0,-3.0,0.10199999999999998,3.0,-3.0,0.16599999999999993
2016,Syracuse,Gonzaga,Midwest Regional,3,0,2247.0,70.219,766.0,1796.0,0.427,280.0,776.0,0.361,435.0,637.0,0.683,347.0,10.844,735.0,22.969,1082.0,33.812,450.0,14.062,259.0,8.094,129.0,4.031,386.0,12.062,530.0,16.562,10.0,21.0,11.0,0.656,9.0,9.0,0.5,2630.0,79.697,929.0,1910.0,0.486,258.0,682.0,0.378,514.0,676.0,0.76,322.0,9.758,928.0,28.121,1250.0,37.879,458.0,13.879,167.0,5.061,98.0,2.97,372.0,11.273,577.0,17.485,11.0,28.0,5.0,0.848,15.0,3.0,0.833,-383.0,-9.478000000000009,-163.0,-114.0,-0.059,22.0,94.0,-0.017000000000000015,-79.0,-39.0,-0.07699999999999996,25.0,1.0860000000000003,-193.0,-5.1519999999999975,-168.0,-4.067,-8.0,0.18299999999999983,92.0,3.0329999999999995,31.0,1.0609999999999995,14.0,0.7889999999999997,-47.0,-0.9229999999999983,-1.0,-7.0,6.0,-0.19199999999999995,-6.0,6.0,-0.33299999999999996
