year,team,pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,seed,wins,losses,winp,cwins,closses,cwinp
2012,Ohio State,2542.0,74.765,938.0,1942.0,0.483,165.0,506.0,0.326,501.0,718.0,0.698,379.0,11.147,821.0,24.147,1200.0,35.294,509.0,14.971,245.0,7.206,102.0,3.0,395.0,11.618,546.0,16.059,2.0,28.0,6.0,0.824,13.0,5.0,0.722
2012,Kansas,2476.0,75.03,879.0,1812.0,0.485,198.0,553.0,0.358,518.0,744.0,0.696,325.0,9.848,825.0,25.0,1151.0,34.879,515.0,15.606,244.0,7.394,186.0,5.636,439.0,13.303,582.0,17.636,2.0,28.0,5.0,0.848,16.0,2.0,0.889
2012,Baylor,2546.0,74.882,899.0,1911.0,0.47,231.0,607.0,0.381,517.0,688.0,0.751,370.0,10.882,786.0,23.118,1157.0,34.029,510.0,15.0,259.0,7.618,164.0,4.824,472.0,13.882,596.0,17.529,3.0,27.0,7.0,0.794,12.0,6.0,0.667
2012,Belmont,2772.0,81.529,954.0,1972.0,0.484,299.0,790.0,0.378,565.0,768.0,0.736,352.0,10.353,813.0,23.912,1165.0,34.265,590.0,17.353,252.0,7.412,78.0,2.294,421.0,12.382,613.0,18.029,14.0,27.0,7.0,0.794,16.0,2.0,0.889
2012,Missouri,2730.0,80.294,952.0,1890.0,0.504,280.0,708.0,0.395,546.0,713.0,0.766,287.0,8.441,743.0,21.853,1030.0,30.294,551.0,16.206,279.0,8.206,96.0,2.824,350.0,10.294,480.0,14.118,2.0,29.0,5.0,0.853,14.0,4.0,0.778
2012,New Mexico State,2746.0,78.457,943.0,1996.0,0.472,161.0,493.0,0.327,699.0,1048.0,0.667,481.0,13.743,875.0,25.0,1357.0,38.771,491.0,14.029,239.0,6.829,148.0,4.229,517.0,14.771,616.0,17.6,13.0,26.0,9.0,0.743,10.0,4.0,0.714
2012,Florida,2517.0,76.273,872.0,1893.0,0.461,328.0,841.0,0.39,445.0,625.0,0.712,332.0,10.061,725.0,21.97,1058.0,32.061,495.0,15.0,214.0,6.485,108.0,3.273,361.0,10.939,523.0,15.848,7.0,24.0,9.0,0.727,10.0,6.0,0.625
2012,Indiana,2550.0,77.273,857.0,1759.0,0.487,211.0,487.0,0.433,625.0,820.0,0.762,320.0,9.697,764.0,23.152,1085.0,32.879,443.0,13.424,212.0,6.424,111.0,3.364,421.0,12.758,580.0,17.576,4.0,25.0,8.0,0.758,11.0,7.0,0.611
2012,Creighton,2641.0,80.03,925.0,1817.0,0.509,270.0,636.0,0.425,521.0,712.0,0.732,287.0,8.697,838.0,25.394,1126.0,34.121,591.0,17.909,158.0,4.788,76.0,2.303,405.0,12.273,562.0,17.03,8.0,28.0,5.0,0.848,14.0,4.0,0.778
2012,Long Island,2702.0,81.879,898.0,1890.0,0.475,217.0,589.0,0.368,689.0,942.0,0.731,342.0,10.364,832.0,25.212,1175.0,35.606,490.0,14.848,200.0,6.061,109.0,3.303,534.0,16.182,520.0,15.758,16.0,25.0,8.0,0.758,16.0,2.0,0.889
2012,UNC Asheville,2680.0,81.212,899.0,1858.0,0.484,214.0,606.0,0.353,668.0,877.0,0.762,344.0,10.424,738.0,22.364,1082.0,32.788,549.0,16.636,280.0,8.485,88.0,2.667,444.0,13.455,590.0,17.879,16.0,24.0,9.0,0.727,16.0,2.0,0.889
2012,Syracuse,2459.0,74.515,909.0,1953.0,0.465,211.0,611.0,0.345,430.0,622.0,0.691,379.0,11.485,713.0,21.606,1092.0,33.091,521.0,15.788,317.0,9.606,234.0,7.091,348.0,10.545,499.0,15.121,1.0,30.0,3.0,0.909,17.0,1.0,0.944
2012,Iona,2664.0,83.25,990.0,1963.0,0.504,248.0,631.0,0.393,436.0,609.0,0.716,310.0,9.688,732.0,22.875,1042.0,32.562,619.0,19.344,231.0,7.219,68.0,2.125,397.0,12.406,540.0,16.875,14.0,25.0,7.0,0.781,15.0,3.0,0.833
2012,Louisville,2409.0,68.829,848.0,1997.0,0.425,206.0,663.0,0.311,507.0,739.0,0.686,420.0,12.0,857.0,24.486,1276.0,36.457,482.0,13.771,319.0,9.114,170.0,4.857,512.0,14.629,623.0,17.8,4.0,27.0,8.0,0.771,10.0,8.0,0.556
2012,Brigham Young,2581.0,78.212,924.0,1976.0,0.468,219.0,640.0,0.342,514.0,729.0,0.705,317.0,9.606,860.0,26.061,1177.0,35.667,562.0,17.03,279.0,8.455,141.0,4.273,436.0,13.212,600.0,18.182,14.0,25.0,8.0,0.758,12.0,4.0,0.75
2012,NC State,2495.0,73.382,907.0,1960.0,0.463,182.0,512.0,0.355,499.0,705.0,0.708,375.0,11.029,815.0,23.971,1191.0,35.029,543.0,15.971,235.0,6.912,138.0,4.059,436.0,12.824,577.0,16.971,11.0,24.0,10.0,0.706,9.0,7.0,0.562
2012,South Dakota State,2629.0,77.324,897.0,1913.0,0.469,274.0,698.0,0.393,561.0,769.0,0.73,315.0,9.265,768.0,22.588,1083.0,31.853,484.0,14.235,229.0,6.735,64.0,1.882,356.0,10.471,550.0,16.176,14.0,27.0,7.0,0.794,15.0,3.0,0.833
2012,UNLV,2607.0,76.676,919.0,1991.0,0.462,282.0,763.0,0.37,487.0,717.0,0.679,367.0,10.794,848.0,24.941,1215.0,35.735,603.0,17.735,285.0,8.382,161.0,4.735,458.0,13.471,582.0,17.118,6.0,25.0,9.0,0.735,9.0,5.0,0.643
2012,Michigan State,2453.0,72.147,881.0,1849.0,0.476,188.0,515.0,0.365,503.0,721.0,0.698,365.0,10.735,854.0,25.118,1219.0,35.853,521.0,15.324,249.0,7.324,149.0,4.382,441.0,12.971,596.0,17.529,1.0,26.0,8.0,0.765,13.0,5.0,0.722
2012,Lehigh,2515.0,76.212,859.0,1914.0,0.449,245.0,686.0,0.357,552.0,711.0,0.776,323.0,9.788,770.0,23.333,1093.0,33.121,440.0,13.333,256.0,7.758,100.0,3.03,375.0,11.364,586.0,17.758,15.0,27.0,6.0,0.818,11.0,3.0,0.786
2012,Marquette,2430.0,75.938,848.0,1847.0,0.459,182.0,540.0,0.337,552.0,766.0,0.721,347.0,10.844,722.0,22.562,1070.0,33.438,539.0,16.844,282.0,8.812,112.0,3.5,424.0,13.25,571.0,17.844,3.0,24.0,8.0,0.75,14.0,4.0,0.778
2012,Duke,2558.0,77.515,850.0,1857.0,0.458,268.0,713.0,0.376,590.0,841.0,0.702,363.0,11.0,777.0,23.545,1140.0,34.545,411.0,12.455,206.0,6.242,133.0,4.03,399.0,12.091,600.0,18.182,2.0,26.0,7.0,0.788,13.0,3.0,0.812
2012,Vanderbilt,2479.0,72.912,840.0,1829.0,0.459,294.0,755.0,0.389,505.0,724.0,0.698,323.0,9.5,767.0,22.559,1091.0,32.088,437.0,12.853,202.0,5.941,136.0,4.0,450.0,13.235,544.0,16.0,5.0,24.0,10.0,0.706,10.0,6.0,0.625
2012,Memphis,2560.0,75.294,912.0,1845.0,0.494,183.0,496.0,0.369,553.0,768.0,0.72,287.0,8.441,812.0,23.882,1100.0,32.353,501.0,14.735,270.0,7.941,193.0,5.676,433.0,12.735,648.0,19.059,8.0,25.0,9.0,0.735,13.0,3.0,0.812
2012,Ohio,2405.0,70.735,839.0,1950.0,0.43,251.0,743.0,0.338,476.0,699.0,0.681,385.0,11.324,699.0,20.559,1084.0,31.882,448.0,13.176,319.0,9.382,97.0,2.853,451.0,13.265,670.0,19.706,13.0,29.0,5.0,0.853,11.0,5.0,0.688
2012,Detroit-Mercy,2547.0,72.771,883.0,1945.0,0.454,162.0,536.0,0.302,619.0,843.0,0.734,377.0,10.771,742.0,21.2,1119.0,31.971,454.0,12.971,263.0,7.514,162.0,4.629,437.0,12.486,663.0,18.943,15.0,22.0,13.0,0.629,11.0,7.0,0.611
2012,Lamar,2514.0,73.941,882.0,2027.0,0.435,149.0,441.0,0.338,601.0,834.0,0.721,438.0,12.882,837.0,24.618,1276.0,37.529,442.0,13.0,280.0,8.235,152.0,4.471,411.0,12.088,586.0,17.235,16.0,22.0,12.0,0.647,11.0,5.0,0.688
2012,Davidson,2509.0,78.406,858.0,1909.0,0.449,251.0,741.0,0.339,542.0,708.0,0.766,359.0,11.219,793.0,24.781,1152.0,36.0,443.0,13.844,180.0,5.625,110.0,3.438,378.0,11.812,650.0,20.312,13.0,25.0,7.0,0.781,16.0,2.0,0.889
2012,Wichita State,2486.0,77.688,888.0,1830.0,0.485,225.0,604.0,0.373,485.0,646.0,0.751,319.0,9.969,837.0,26.156,1157.0,36.156,472.0,14.75,201.0,6.281,126.0,3.938,391.0,12.219,541.0,16.906,5.0,26.0,6.0,0.812,16.0,2.0,0.889
2012,New Mexico,2414.0,73.152,828.0,1790.0,0.463,252.0,655.0,0.385,506.0,716.0,0.707,336.0,10.182,850.0,25.758,1186.0,35.939,541.0,16.394,229.0,6.939,108.0,3.273,440.0,13.333,581.0,17.606,5.0,27.0,6.0,0.818,10.0,4.0,0.714
2012,Xavier,2336.0,70.788,829.0,1832.0,0.453,161.0,461.0,0.349,517.0,747.0,0.692,315.0,9.545,798.0,24.182,1113.0,33.727,443.0,13.424,201.0,6.091,124.0,3.758,420.0,12.727,618.0,18.727,10.0,22.0,11.0,0.667,10.0,6.0,0.625
2012,Cincinnati,2329.0,68.5,852.0,2029.0,0.42,243.0,709.0,0.343,382.0,596.0,0.641,418.0,12.294,732.0,21.529,1150.0,33.824,441.0,12.971,277.0,8.147,156.0,4.588,361.0,10.618,515.0,15.147,6.0,25.0,9.0,0.735,12.0,6.0,0.667
2012,Purdue,2382.0,72.182,843.0,1912.0,0.441,271.0,719.0,0.377,425.0,652.0,0.652,318.0,9.636,690.0,20.909,1008.0,30.545,452.0,13.697,216.0,6.545,107.0,3.242,285.0,8.636,585.0,17.727,10.0,22.0,11.0,0.667,10.0,8.0,0.556
2012,Long Beach State,2442.0,74.0,852.0,1815.0,0.469,217.0,602.0,0.36,521.0,776.0,0.671,347.0,10.515,774.0,23.455,1120.0,33.939,463.0,14.03,236.0,7.152,90.0,2.727,425.0,12.879,508.0,15.394,12.0,25.0,8.0,0.758,15.0,1.0,0.938
2012,Iowa State,2342.0,73.188,796.0,1773.0,0.449,284.0,748.0,0.38,466.0,686.0,0.679,322.0,10.062,800.0,25.0,1123.0,35.094,467.0,14.594,188.0,5.875,90.0,2.812,401.0,12.531,513.0,16.031,8.0,22.0,10.0,0.688,12.0,6.0,0.667
2012,Norfolk State,2346.0,69.0,820.0,1852.0,0.443,184.0,592.0,0.311,522.0,798.0,0.654,347.0,10.206,802.0,23.588,1149.0,33.794,408.0,12.0,235.0,6.912,163.0,4.794,519.0,15.265,660.0,19.412,15.0,26.0,8.0,0.765,13.0,3.0,0.812
2012,Texas,2411.0,73.061,816.0,1870.0,0.436,190.0,581.0,0.327,589.0,806.0,0.731,397.0,12.03,714.0,21.636,1112.0,33.697,408.0,12.364,225.0,6.818,120.0,3.636,414.0,12.545,644.0,19.515,11.0,20.0,13.0,0.606,9.0,9.0,0.5
2012,Saint Mary's,2398.0,74.938,830.0,1747.0,0.475,241.0,688.0,0.35,497.0,684.0,0.727,351.0,10.969,783.0,24.469,1135.0,35.469,509.0,15.906,224.0,7.0,99.0,3.094,372.0,11.625,509.0,15.906,7.0,26.0,6.0,0.812,14.0,2.0,0.875
2012,VCU,2325.0,68.382,789.0,1924.0,0.41,252.0,747.0,0.337,495.0,718.0,0.689,386.0,11.353,700.0,20.588,1086.0,31.941,416.0,12.235,361.0,10.618,125.0,3.676,387.0,11.382,618.0,18.176,12.0,29.0,5.0,0.853,15.0,3.0,0.833
2012,Florida State,2321.0,70.333,834.0,1820.0,0.458,203.0,575.0,0.353,450.0,640.0,0.703,350.0,10.606,778.0,23.576,1128.0,34.182,403.0,12.212,251.0,7.606,196.0,5.939,539.0,16.333,619.0,18.758,3.0,23.0,10.0,0.697,12.0,4.0,0.75
2012,Gonzaga,2293.0,73.968,773.0,1634.0,0.473,198.0,527.0,0.376,549.0,768.0,0.715,295.0,9.516,773.0,24.935,1068.0,34.452,426.0,13.742,211.0,6.806,102.0,3.29,414.0,13.355,470.0,15.161,7.0,25.0,6.0,0.806,13.0,3.0,0.812
2012,Colorado,2298.0,67.588,790.0,1775.0,0.445,187.0,545.0,0.343,531.0,765.0,0.694,295.0,8.676,845.0,24.853,1139.0,33.5,397.0,11.676,200.0,5.882,111.0,3.265,433.0,12.735,580.0,17.059,11.0,24.0,10.0,0.706,11.0,7.0,0.611
2012,Southern Mississippi,2362.0,71.576,797.0,1915.0,0.416,207.0,578.0,0.358,561.0,762.0,0.736,415.0,12.576,715.0,21.667,1130.0,34.242,366.0,11.091,197.0,5.97,98.0,2.97,366.0,11.091,624.0,18.909,9.0,25.0,8.0,0.758,11.0,5.0,0.688
2012,California,2365.0,71.667,872.0,1820.0,0.479,153.0,416.0,0.368,468.0,627.0,0.746,303.0,9.182,777.0,23.545,1079.0,32.697,530.0,16.061,158.0,4.788,104.0,3.152,404.0,12.242,474.0,14.364,12.0,23.0,10.0,0.697,13.0,5.0,0.722
2012,San Diego State,2351.0,71.242,840.0,1842.0,0.456,189.0,555.0,0.341,482.0,689.0,0.7,316.0,9.576,836.0,25.333,1152.0,34.909,408.0,12.364,186.0,5.636,77.0,2.333,417.0,12.636,525.0,15.909,6.0,25.0,8.0,0.758,10.0,4.0,0.714
2012,Vermont,2286.0,67.235,798.0,1801.0,0.443,184.0,532.0,0.346,506.0,682.0,0.742,337.0,9.912,782.0,23.0,1120.0,32.941,451.0,13.265,212.0,6.235,81.0,2.382,423.0,12.441,588.0,17.294,16.0,24.0,10.0,0.706,13.0,3.0,0.812
2012,Murray State,2301.0,74.226,771.0,1617.0,0.477,230.0,566.0,0.406,529.0,725.0,0.73,303.0,9.774,663.0,21.387,966.0,31.161,402.0,12.968,261.0,8.419,130.0,4.194,433.0,13.968,566.0,18.258,6.0,30.0,1.0,0.968,15.0,1.0,0.938
2012,Temple,2357.0,76.032,846.0,1794.0,0.472,226.0,562.0,0.402,439.0,611.0,0.718,302.0,9.742,717.0,23.129,1019.0,32.871,484.0,15.613,224.0,7.226,129.0,4.161,387.0,12.484,548.0,17.677,5.0,23.0,8.0,0.742,13.0,3.0,0.812
2012,West Virginia,2292.0,71.625,822.0,1865.0,0.441,171.0,566.0,0.302,477.0,711.0,0.671,435.0,13.594,724.0,22.625,1159.0,36.219,467.0,14.594,208.0,6.5,82.0,2.562,412.0,12.875,534.0,16.688,10.0,19.0,13.0,0.594,9.0,9.0,0.5
2012,Kansas State,2214.0,71.419,770.0,1740.0,0.443,177.0,517.0,0.342,497.0,746.0,0.666,402.0,12.968,687.0,22.161,1088.0,35.097,448.0,14.452,191.0,6.161,149.0,4.806,448.0,14.452,623.0,20.097,8.0,21.0,10.0,0.677,10.0,8.0,0.556
2012,Connecticut,2272.0,68.848,837.0,1844.0,0.454,178.0,538.0,0.331,420.0,635.0,0.661,375.0,11.364,779.0,23.606,1155.0,35.0,449.0,13.606,192.0,5.818,228.0,6.909,414.0,12.545,472.0,14.303,9.0,20.0,13.0,0.606,8.0,10.0,0.444
2012,Saint Louis,2214.0,69.188,775.0,1716.0,0.452,226.0,625.0,0.362,438.0,612.0,0.716,285.0,8.906,679.0,21.219,965.0,30.156,443.0,13.844,225.0,7.031,97.0,3.031,359.0,11.219,541.0,16.906,9.0,26.0,6.0,0.812,12.0,4.0,0.75
2012,Mississippi Valley State,2274.0,68.909,790.0,1964.0,0.402,248.0,755.0,0.328,446.0,686.0,0.65,396.0,12.0,750.0,22.727,1145.0,34.697,439.0,13.303,289.0,8.758,79.0,2.394,476.0,14.424,673.0,20.394,16.0,20.0,13.0,0.606,17.0,1.0,0.944
2012,Wisconsin,2108.0,63.879,730.0,1723.0,0.424,251.0,696.0,0.361,397.0,536.0,0.741,296.0,8.97,754.0,22.848,1049.0,31.788,385.0,11.667,172.0,5.212,115.0,3.485,294.0,8.909,467.0,14.152,4.0,24.0,9.0,0.727,12.0,6.0,0.667
2012,Georgetown,2141.0,69.065,760.0,1643.0,0.463,173.0,499.0,0.347,448.0,643.0,0.697,326.0,10.516,748.0,24.129,1073.0,34.613,424.0,13.677,193.0,6.226,149.0,4.806,393.0,12.677,545.0,17.581,3.0,22.0,9.0,0.71,12.0,6.0,0.667
2012,Western Kentucky,2147.0,65.061,725.0,1827.0,0.397,187.0,607.0,0.308,510.0,736.0,0.693,360.0,10.909,745.0,22.576,1105.0,33.485,365.0,11.061,182.0,5.515,135.0,4.091,496.0,15.03,654.0,19.818,16.0,16.0,17.0,0.485,7.0,9.0,0.438
2012,Notre Dame,2194.0,66.485,756.0,1751.0,0.432,212.0,644.0,0.329,470.0,664.0,0.708,307.0,9.303,750.0,22.727,1057.0,32.03,478.0,14.485,171.0,5.182,113.0,3.424,331.0,10.03,453.0,13.727,7.0,21.0,12.0,0.636,13.0,5.0,0.722
2012,Michigan,2195.0,66.515,786.0,1723.0,0.456,269.0,765.0,0.352,354.0,492.0,0.72,254.0,7.697,706.0,21.394,960.0,29.091,420.0,12.727,166.0,5.03,72.0,2.182,359.0,10.879,513.0,15.545,4.0,23.0,10.0,0.697,13.0,5.0,0.722
2012,St. Bonaventure,2191.0,70.677,747.0,1630.0,0.458,167.0,490.0,0.341,530.0,697.0,0.76,328.0,10.581,702.0,22.645,1031.0,33.258,431.0,13.903,177.0,5.71,130.0,4.194,439.0,14.161,576.0,18.581,14.0,20.0,11.0,0.645,10.0,6.0,0.625
2012,Colorado State,2202.0,71.032,748.0,1573.0,0.476,186.0,459.0,0.405,520.0,676.0,0.769,223.0,7.194,686.0,22.129,909.0,29.323,382.0,12.323,166.0,5.355,59.0,1.903,386.0,12.452,583.0,18.806,11.0,20.0,11.0,0.645,8.0,6.0,0.571
2012,Montana,2190.0,70.645,763.0,1642.0,0.465,192.0,515.0,0.373,472.0,657.0,0.718,257.0,8.29,707.0,22.806,964.0,31.097,428.0,13.806,221.0,7.129,113.0,3.645,392.0,12.645,569.0,18.355,13.0,25.0,6.0,0.806,15.0,1.0,0.938
2012,Loyola (MD),2163.0,67.594,736.0,1721.0,0.428,160.0,470.0,0.34,531.0,740.0,0.718,375.0,11.719,674.0,21.062,1049.0,32.781,384.0,12.0,249.0,7.781,139.0,4.344,434.0,13.562,600.0,18.75,15.0,24.0,8.0,0.75,13.0,5.0,0.722
2012,Alabama,2078.0,64.938,756.0,1674.0,0.452,129.0,453.0,0.285,437.0,611.0,0.715,313.0,9.781,759.0,23.719,1073.0,33.531,393.0,12.281,234.0,7.312,133.0,4.156,414.0,12.938,588.0,18.375,9.0,21.0,11.0,0.656,9.0,7.0,0.562
2012,South Florida,1955.0,59.242,707.0,1620.0,0.436,154.0,487.0,0.316,387.0,549.0,0.705,298.0,9.03,744.0,22.545,1043.0,31.606,391.0,11.848,182.0,5.515,126.0,3.818,452.0,13.697,506.0,15.333,12.0,21.0,12.0,0.636,12.0,6.0,0.667
2012,Harvard,1963.0,65.433,670.0,1434.0,0.467,176.0,494.0,0.356,447.0,599.0,0.746,227.0,7.567,692.0,23.067,919.0,30.633,387.0,12.9,180.0,6.0,137.0,4.567,369.0,12.3,452.0,15.067,12.0,26.0,4.0,0.867,12.0,2.0,0.857
2012,Virginia,1955.0,63.065,703.0,1529.0,0.46,152.0,451.0,0.337,397.0,548.0,0.724,225.0,7.258,724.0,23.355,949.0,30.613,382.0,12.323,202.0,6.516,87.0,2.806,355.0,11.452,491.0,15.839,10.0,22.0,9.0,0.71,9.0,7.0,0.562
2013,Louisville,2501.0,73.559,879.0,1974.0,0.445,198.0,599.0,0.331,545.0,766.0,0.711,451.0,13.265,797.0,23.441,1248.0,36.706,510.0,15.0,365.0,10.735,144.0,4.235,433.0,12.735,603.0,17.735,1.0,29.0,5.0,0.853,14.0,4.0,0.778
2013,Michigan,2480.0,75.152,923.0,1908.0,0.484,247.0,645.0,0.383,387.0,547.0,0.707,320.0,9.697,788.0,23.879,1108.0,33.576,471.0,14.273,198.0,6.0,94.0,2.848,304.0,9.212,430.0,13.03,4.0,28.0,5.0,0.848,12.0,6.0,0.667
2013,Indiana,2640.0,80.0,887.0,1824.0,0.486,241.0,586.0,0.411,625.0,839.0,0.745,390.0,11.818,840.0,25.455,1230.0,37.273,480.0,14.545,247.0,7.485,123.0,3.727,430.0,13.03,564.0,17.091,1.0,26.0,7.0,0.788,14.0,4.0,0.778
2013,Syracuse,2497.0,71.343,899.0,2042.0,0.44,212.0,634.0,0.334,487.0,721.0,0.675,472.0,13.486,822.0,23.486,1294.0,36.971,509.0,14.543,311.0,8.886,217.0,6.2,444.0,12.686,566.0,16.171,4.0,28.0,7.0,0.8,11.0,7.0,0.611
2013,Kansas,2563.0,75.382,905.0,1886.0,0.48,205.0,558.0,0.367,548.0,748.0,0.733,361.0,10.618,931.0,27.382,1292.0,38.0,532.0,15.647,244.0,7.176,225.0,6.618,465.0,13.676,575.0,16.912,1.0,28.0,6.0,0.824,14.0,4.0,0.778
2013,Iowa State,2628.0,79.636,910.0,2000.0,0.455,325.0,878.0,0.37,483.0,661.0,0.731,383.0,11.606,851.0,25.788,1234.0,37.394,527.0,15.97,215.0,6.515,96.0,2.909,437.0,13.242,560.0,16.97,10.0,23.0,10.0,0.697,11.0,7.0,0.611
2013,Ole Miss,2648.0,77.882,925.0,2110.0,0.438,231.0,701.0,0.33,567.0,829.0,0.684,422.0,12.412,853.0,25.088,1275.0,37.5,428.0,12.588,286.0,8.412,175.0,5.147,386.0,11.353,576.0,16.941,12.0,26.0,8.0,0.765,12.0,6.0,0.667
2013,Duke,2505.0,78.281,875.0,1837.0,0.476,248.0,611.0,0.406,507.0,693.0,0.732,290.0,9.062,751.0,23.469,1041.0,32.531,470.0,14.688,209.0,6.531,121.0,3.781,343.0,10.719,567.0,17.719,2.0,27.0,5.0,0.844,14.0,4.0,0.778
2013,VCU,2629.0,77.324,952.0,2120.0,0.449,270.0,768.0,0.352,455.0,649.0,0.701,444.0,13.059,688.0,20.235,1132.0,33.294,500.0,14.706,402.0,11.824,107.0,3.147,401.0,11.794,677.0,19.912,5.0,26.0,8.0,0.765,12.0,4.0,0.75
2013,North Carolina,2624.0,77.176,977.0,2199.0,0.444,255.0,681.0,0.374,415.0,618.0,0.672,442.0,13.0,835.0,24.559,1277.0,37.559,588.0,17.294,278.0,8.176,114.0,3.353,412.0,12.118,505.0,14.853,8.0,24.0,10.0,0.706,12.0,6.0,0.667
2013,Iona,2663.0,80.697,933.0,2041.0,0.457,277.0,743.0,0.373,520.0,668.0,0.778,367.0,11.121,786.0,23.818,1153.0,34.939,510.0,15.455,218.0,6.606,99.0,3.0,401.0,12.152,564.0,17.091,15.0,20.0,13.0,0.606,11.0,7.0,0.611
2013,Wichita State,2361.0,69.441,836.0,1887.0,0.443,224.0,665.0,0.337,465.0,676.0,0.688,422.0,12.412,833.0,24.5,1255.0,36.912,469.0,13.794,254.0,7.471,152.0,4.471,434.0,12.765,602.0,17.706,9.0,29.0,5.0,0.853,12.0,6.0,0.667
2013,NC State,2636.0,77.529,956.0,1935.0,0.494,180.0,458.0,0.393,544.0,797.0,0.683,365.0,10.735,840.0,24.706,1205.0,35.441,497.0,14.618,224.0,6.588,145.0,4.265,420.0,12.353,521.0,15.324,8.0,23.0,11.0,0.676,11.0,7.0,0.611
2013,Gonzaga,2562.0,77.636,917.0,1820.0,0.504,210.0,566.0,0.371,518.0,733.0,0.707,360.0,10.909,833.0,25.242,1193.0,36.152,503.0,15.242,263.0,7.97,94.0,2.848,370.0,11.212,517.0,15.667,1.0,30.0,3.0,0.909,16.0,0.0,1.0
2013,Florida Gulf Coast,2487.0,73.147,902.0,1960.0,0.46,230.0,678.0,0.339,453.0,669.0,0.677,378.0,11.118,826.0,24.294,1204.0,35.412,476.0,14.0,306.0,9.0,128.0,3.765,499.0,14.676,597.0,17.559,15.0,26.0,8.0,0.765,13.0,5.0,0.722
2013,Memphis,2579.0,75.853,937.0,1958.0,0.479,210.0,555.0,0.378,495.0,743.0,0.666,394.0,11.588,849.0,24.971,1243.0,36.559,585.0,17.206,305.0,8.971,214.0,6.294,497.0,14.618,614.0,18.059,6.0,30.0,4.0,0.882,16.0,1.0,0.941
2013,Creighton,2563.0,75.382,907.0,1787.0,0.508,298.0,708.0,0.421,451.0,601.0,0.75,271.0,7.971,884.0,26.0,1155.0,33.971,584.0,17.176,170.0,5.0,88.0,2.588,417.0,12.265,551.0,16.206,7.0,27.0,7.0,0.794,13.0,5.0,0.722
2013,Long Island,2622.0,79.455,894.0,1849.0,0.484,243.0,631.0,0.385,591.0,857.0,0.69,367.0,11.121,764.0,23.152,1131.0,34.273,504.0,15.273,225.0,6.818,116.0,3.515,475.0,14.394,585.0,17.727,16.0,20.0,13.0,0.606,12.0,6.0,0.667
2013,Oregon,2439.0,71.735,866.0,1937.0,0.447,171.0,530.0,0.323,536.0,755.0,0.71,392.0,11.529,828.0,24.353,1220.0,35.882,442.0,13.0,289.0,8.5,136.0,4.0,508.0,14.941,590.0,17.353,12.0,28.0,6.0,0.824,12.0,6.0,0.667
2013,Florida,2364.0,71.636,865.0,1799.0,0.481,277.0,728.0,0.38,357.0,524.0,0.681,335.0,10.152,784.0,23.758,1119.0,33.909,489.0,14.818,230.0,6.97,109.0,3.303,370.0,11.212,466.0,14.121,3.0,25.0,8.0,0.758,14.0,4.0,0.778
2013,Saint Mary's,2491.0,75.485,870.0,1835.0,0.474,262.0,699.0,0.375,489.0,674.0,0.726,374.0,11.333,805.0,24.394,1179.0,35.727,484.0,14.667,207.0,6.273,98.0,2.97,395.0,11.97,578.0,17.515,11.0,28.0,5.0,0.848,14.0,2.0,0.875
2013,UCLA,2541.0,74.735,941.0,2068.0,0.455,167.0,492.0,0.339,492.0,681.0,0.722,337.0,9.912,841.0,24.735,1178.0,34.647,549.0,16.147,278.0,8.176,125.0,3.676,375.0,11.029,506.0,14.882,6.0,24.0,10.0,0.706,13.0,5.0,0.722
2013,Ohio State,2285.0,69.242,827.0,1823.0,0.454,199.0,567.0,0.351,432.0,623.0,0.693,326.0,9.879,798.0,24.182,1124.0,34.061,440.0,13.333,224.0,6.788,142.0,4.303,349.0,10.576,513.0,15.545,2.0,25.0,8.0,0.758,13.0,5.0,0.722
2013,Missouri,2516.0,76.242,900.0,1958.0,0.46,208.0,612.0,0.34,508.0,687.0,0.739,439.0,13.303,891.0,27.0,1330.0,40.303,460.0,13.939,223.0,6.758,116.0,3.515,436.0,13.212,543.0,16.455,9.0,23.0,10.0,0.697,11.0,7.0,0.611
2013,Arizona,2415.0,75.469,824.0,1833.0,0.45,251.0,693.0,0.362,516.0,686.0,0.752,349.0,10.906,789.0,24.656,1138.0,35.562,450.0,14.062,228.0,7.125,127.0,3.969,430.0,13.438,542.0,16.938,6.0,25.0,7.0,0.781,12.0,6.0,0.667
2013,South Dakota State,2512.0,73.882,887.0,1887.0,0.47,266.0,675.0,0.394,472.0,619.0,0.763,309.0,9.088,838.0,24.647,1147.0,33.735,493.0,14.5,172.0,5.059,78.0,2.294,353.0,10.382,481.0,14.147,13.0,25.0,9.0,0.735,13.0,3.0,0.812
2013,Colorado State,2413.0,73.121,837.0,1870.0,0.448,168.0,506.0,0.332,571.0,801.0,0.713,448.0,13.576,853.0,25.848,1301.0,39.424,431.0,13.061,161.0,4.879,67.0,2.03,355.0,10.758,562.0,17.03,8.0,25.0,8.0,0.758,11.0,5.0,0.688
